size,level_id,name,tier,snakes,path_mode,path_count,total_unique_solutions,solves_file,solve_count,tilebag_key,tiles_json,big,Adv_ID,CH-lvl
5x6,5x6-0A-CFL,CFL,0A,1,single,1,14,5x6-0A-CFL.json,14,DB_ET_HLx2_LRx2_RCx3_SH_UTx3_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LR"": 2, ""RC"": 3, ""SH"": 1, ""UT"": 3, ""VL"": 2}",,,
5x6,5x6-0A-CHE,CHE,0A,1,single,1,14,5x6-0A-CHE.json,14,ET_HLx3_LLx3_LR_RCx3_SH_UTx3,"{""ET"": 1, ""HL"": 3, ""LL"": 3, ""LR"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 3}",,,
5x6,5x6-0A-CHK,CHK,0A,1,single,1,14,5x6-0A-CHK.json,14,ET_HLx3_LLx2_LRx2_RCx3_SH_UTx3,"{""ET"": 1, ""HL"": 3, ""LL"": 2, ""LR"": 2, ""RC"": 3, ""SH"": 1, ""UT"": 3}",,,
5x6,5x6-0A-CJD,CJD,0A,1,single,1,14,5x6-0A-CJD.json,14,ET_LLx4_LRx2_RCx3_SH_UTx3_VL,"{""ET"": 1, ""LL"": 4, ""LR"": 2, ""RC"": 3, ""SH"": 1, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0A-CMB,CMB,0A,1,single,1,14,5x6-0A-CMB.json,14,ET_HLx2_LCx3_LRx3_RCx2_SH_UTx3,"{""ET"": 1, ""HL"": 2, ""LC"": 3, ""LR"": 3, ""RC"": 2, ""SH"": 1, ""UT"": 3}",,,
5x6,5x6-0A-CNF,CNF,0A,1,single,1,14,5x6-0A-CNF.json,14,DBx3_ET_HL_LCx2_LLx2_RCx2_SH_UTx3,"{""DB"": 3, ""ET"": 1, ""HL"": 1, ""LC"": 2, ""LL"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 3}",,,
5x6,5x6-0A-CPP,CPP,0A,1,single,1,14,5x6-0A-CPP.json,14,ET_HLx3_LCx2_LL_RCx2_SH_UTx3_VLx2,"{""ET"": 1, ""HL"": 3, ""LC"": 2, ""LL"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 2}",,,
5x6,5x6-0A-CPQ,CPQ,0A,1,single,1,14,5x6-0A-CPQ.json,14,ET_HLx3_LCx2_LLx2_RCx2_SH_UTx3_VL,"{""ET"": 1, ""HL"": 3, ""LC"": 2, ""LL"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0A-CRN,CRN,0A,1,single,1,14,5x6-0A-CRN.json,14,ET_LCx2_LL_LRx4_RCx2_SH_UTx3_VL,"{""ET"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 4, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0A-CSD,CSD,0A,1,single,1,14,5x6-0A-CSD.json,14,DBx3_ET_HL_LC_LL_RCx2_SH_UTx3_VLx2,"{""DB"": 3, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 2}",,,
5x6,5x6-0A-CSY,CSY,0A,1,single,1,14,5x6-0A-CSY.json,14,DBx2_ET_HL_LC_LR_RCx2_SH_UTx3_VLx3,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 3}",,,
5x6,5x6-0A-CVM,CVM,0A,1,single,1,14,5x6-0A-CVM.json,14,DB_ET_LC_LL_LR_RCx2_SH_UTx3_VLx4,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 4}",,,
5x6,5x6-0A-CYG,CYG,0A,1,single,1,14,5x6-0A-CYG.json,14,ET_HL_LC_LLx5_RCx2_SH_UTx3_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 5, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0A-DCC,DCC,0A,1,single,1,14,5x6-0A-DCC.json,14,DB_ET_HLx3_LC_LL_RCx2_SH_UTx5,"{""DB"": 1, ""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 5}",,,
5x6,5x6-0A-DCV,DCV,0A,1,single,1,14,5x6-0A-DCV.json,14,ET_HLx3_LC_LL_LR_RCx2_SH_UTx5,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 5}",,,
5x6,5x6-0A-DDO,DDO,0A,1,single,1,14,5x6-0A-DDO.json,14,ET_LC_LLx3_LRx2_RCx2_SH_UTx5,"{""ET"": 1, ""LC"": 1, ""LL"": 3, ""LR"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 5}",,,
5x6,5x6-0A-DDV,DDV,0A,1,single,1,14,5x6-0A-DDV.json,14,DBx2_ET_HL_LL_LR_RCx2_SH_UTx5_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 5, ""VL"": 1}",,,
5x6,5x6-0A-DEI,DEI,0A,1,single,1,14,5x6-0A-DEI.json,14,DB_ET_HL_LL_LRx2_RCx2_SH_UTx5_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 5, ""VL"": 1}",,,
5x6,5x6-0A-DEN,DEN,0A,1,single,1,14,5x6-0A-DEN.json,14,ET_HLx3_LL_LR_RCx2_SH_UTx5_VL,"{""ET"": 1, ""HL"": 3, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 5, ""VL"": 1}",,,
5x6,5x6-0A-DET,DET,0A,1,single,1,14,5x6-0A-DET.json,14,ET_HL_LLx3_LR_RCx2_SH_UTx5_VL,"{""ET"": 1, ""HL"": 1, ""LL"": 3, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 5, ""VL"": 1}",,,
5x6,5x6-0A-DEV,DEV,0A,1,single,1,14,5x6-0A-DEV.json,14,ET_HL_LL_LRx3_RCx2_SH_UTx5_VL,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 3, ""RC"": 2, ""SH"": 1, ""UT"": 5, ""VL"": 1}",,,
5x6,5x6-0A-DHH,DHH,0A,1,single,1,14,5x6-0A-DHH.json,14,DBx3_ET_HL_LC_LL_LR_RC_SH_UTx5,"{""DB"": 3, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 5}",,,
5x6,5x6-0A-DHU,DHU,0A,1,single,1,14,5x6-0A-DHU.json,14,DB_ET_HLx2_LC_LLx2_RC_SH_UTx5_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 5, ""VL"": 1}",,,
5x6,5x6-0A-DJE,DJE,0A,1,single,1,14,5x6-0A-DJE.json,14,ET_HL_LC_LLx3_LRx2_RC_SH_UTx5,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 3, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 5}",,,
5x6,5x6-0A-DJN,DJN,0A,1,single,1,14,5x6-0A-DJN.json,14,DBx3_ET_HL_LLx2_LR_RC_SH_UTx5,"{""DB"": 3, ""ET"": 1, ""HL"": 1, ""LL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 5}",,,
5x6,5x6-0A-DLK,DLK,0A,1,single,1,14,5x6-0A-DLK.json,14,ET_HLx4_LLx2_LR_RC_SH_UTx5,"{""ET"": 1, ""HL"": 4, ""LL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 5}",,,
5x6,5x6-0A-DOU,DOU,0A,1,single,1,14,5x6-0A-DOU.json,14,DB_ET_HL_LC_LLx2_LRx3_SH_UTx5,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 3, ""SH"": 1, ""UT"": 5}",,,
5x6,5x6-0A-DSM,DSM,0A,1,single,1,14,5x6-0A-DSM.json,14,DB_ET_HL_LC_LL_RCx4_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-DTL,DTL,0A,1,single,1,14,5x6-0A-DTL.json,14,DB_ET_HL_LL_LR_RCx4_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 4, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-DUX,DUX,0A,1,single,1,14,5x6-0A-DUX.json,14,ET_HLx2_LCx2_LL_RCx3_SH_UTx4_VL,"{""ET"": 1, ""HL"": 2, ""LC"": 2, ""LL"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-DVK,DVK,0A,1,single,1,14,5x6-0A-DVK.json,14,ET_LCx2_LLx3_LR_RCx3_SH_UTx4,"{""ET"": 1, ""LC"": 2, ""LL"": 3, ""LR"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 4}",,,
5x6,5x6-0A-DVS,DVS,0A,1,single,1,14,5x6-0A-DVS.json,14,DBx2_ET_HL_LC_LL_RCx3_SH_UTx4_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-DVY,DVY,0A,1,single,1,14,5x6-0A-DVY.json,14,DB_ET_HLx2_LC_LR_RCx3_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LR"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-DYY,DYY,0A,1,single,1,14,5x6-0A-DYY.json,14,DB_ET_HL_LLx3_LR_RCx3_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 3, ""LR"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 4}",,,
5x6,5x6-0A-DYZ,DYZ,0A,1,single,1,14,5x6-0A-DYZ.json,14,DB_ET_HL_LL_LRx3_RCx3_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 3, ""RC"": 3, ""SH"": 1, ""UT"": 4}",,,
5x6,5x6-0A-EAU,EAU,0A,1,single,1,14,5x6-0A-EAU.json,14,DB_ET_HL_LCx3_LRx2_RCx2_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 3, ""LR"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 4}",,,
5x6,5x6-0B-APL,APL,0B,1,single,1,14,5x6-0B-APL.json,14,ET_LL_LRx2_QC_RC_SH_SSx2_SZx3_UTx2_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 2, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 3, ""UT"": 2, ""VL"": 1}",,,
5x6,5x6-0B-AVQ,AVQ,0B,1,single,1,14,5x6-0B-AVQ.json,14,ET_LR_RCx4_SH_SSx3_SZ_UTx2_VLx2,"{""ET"": 1, ""LR"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""UT"": 2, ""VL"": 2}",,,
5x6,5x6-0B-AVS,AVS,0B,1,single,1,14,5x6-0B-AVS.json,14,ET_LR_RCx4_SH_SSx4_UT_VLx3,"{""ET"": 1, ""LR"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 4, ""UT"": 1, ""VL"": 3}",,,
5x6,5x6-0B-AYJ,AYJ,0B,1,single,1,14,5x6-0B-AYJ.json,14,ET_LR_QCx2_RCx2_SH_SSx2_SZ_UTx2_VLx3,"{""ET"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 2, ""VL"": 3}",,,
5x6,5x6-0B-BAV,BAV,0B,1,single,1,14,5x6-0B-BAV.json,14,ET_LRx2_RCx2_SH_SSx3_SZx3_UT_VLx2,"{""ET"": 1, ""LR"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 3, ""SZ"": 3, ""UT"": 1, ""VL"": 2}",,,
5x6,5x6-0B-BBE,BBE,0B,1,single,1,14,5x6-0B-BBE.json,14,ET_LRx2_RCx3_SH_SSx2_UTx2_VLx4,"{""ET"": 1, ""LR"": 2, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""UT"": 2, ""VL"": 4}",,,
5x6,5x6-0B-BFW,BFW,0B,1,single,1,14,5x6-0B-BFW.json,14,ET_LRx2_QCx3_RCx3_SH_SSx3_SZ_VL,"{""ET"": 1, ""LR"": 2, ""QC"": 3, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""VL"": 1}",,,
5x6,5x6-0B-BGG,BGG,0B,1,single,1,14,5x6-0B-BGG.json,14,ET_LRx2_QCx4_RCx2_SH_SS_UT_VLx3,"{""ET"": 1, ""LR"": 2, ""QC"": 4, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 3}",,,
5x6,5x6-0B-BHA,BHA,0B,1,single,1,14,5x6-0B-BHA.json,14,ET_LRx3_RC_SH_SSx2_SZx3_UT_VLx3,"{""ET"": 1, ""LR"": 3, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 3, ""UT"": 1, ""VL"": 3}",,,
5x6,5x6-0B-BHL,BHL,0B,1,single,1,14,5x6-0B-BHL.json,14,ET_LRx3_RC_SH_SSx4_SZx4_VL,"{""ET"": 1, ""LR"": 3, ""RC"": 1, ""SH"": 1, ""SS"": 4, ""SZ"": 4, ""VL"": 1}",,,
5x6,5x6-0B-BIS,BIS,0B,1,single,1,14,5x6-0B-BIS.json,14,ET_LRx3_RCx3_SH_SS_UTx2_VLx4,"{""ET"": 1, ""LR"": 3, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 2, ""VL"": 4}",,,
5x6,5x6-0B-BJT,BJT,0B,1,single,1,14,5x6-0B-BJT.json,14,ET_LRx3_RCx3_SH_SSx4_UT_VLx2,"{""ET"": 1, ""LR"": 3, ""RC"": 3, ""SH"": 1, ""SS"": 4, ""UT"": 1, ""VL"": 2}",,,
5x6,5x6-0B-BKD,BKD,0B,1,single,1,14,5x6-0B-BKD.json,14,ET_LRx3_RCx4_SH_SSx2_SZx2_UT_VL,"{""ET"": 1, ""LR"": 3, ""RC"": 4, ""SH"": 1, ""SS"": 2, ""SZ"": 2, ""UT"": 1, ""VL"": 1}",,,
5x6,5x6-0B-BLZ,BLZ,0B,1,single,1,14,5x6-0B-BLZ.json,14,ET_LRx3_QS_RCx4_SH_SS_SZ_UTx2_VL,"{""ET"": 1, ""LR"": 3, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 2, ""VL"": 1}",,,
5x6,5x6-0B-BOG,BOG,0B,1,single,1,14,5x6-0B-BOG.json,14,ET_LRx3_QC_RCx2_SH_SS_SZx2_UTx2_VLx2,"{""ET"": 1, ""LR"": 3, ""QC"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 2, ""VL"": 2}",,,
5x6,5x6-0B-BQD,BQD,0B,1,single,1,14,5x6-0B-BQD.json,14,ET_LRx3_QC_QS_RC_SH_SZ_UTx2_VLx4,"{""ET"": 1, ""LR"": 3, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 2, ""VL"": 4}",,,
5x6,5x6-0B-BTK,BTK,0B,1,single,1,14,5x6-0B-BTK.json,14,ET_LRx3_QCx2_RC_SH_SS_SZx2_UTx3_VL,"{""ET"": 1, ""LR"": 3, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0B-BWB,BWB,0B,1,single,1,14,5x6-0B-BWB.json,14,ET_LRx3_QCx3_RC_SH_UTx3_VLx3,"{""ET"": 1, ""LR"": 3, ""QC"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 3, ""VL"": 3}",,,
5x6,5x6-0B-BWG,BWG,0B,1,single,1,14,5x6-0B-BWG.json,14,ET_LRx3_QCx3_RC_SH_SS_UTx4_VL,"{""ET"": 1, ""LR"": 3, ""QC"": 3, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0B-BZQ,BZQ,0B,1,single,1,14,5x6-0B-BZQ.json,14,ET_LRx4_RC_SH_SSx2_SZx3_UTx2_VL,"{""ET"": 1, ""LR"": 4, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 3, ""UT"": 2, ""VL"": 1}",,,
5x6,5x6-0B-CAQ,CAQ,0B,1,single,1,14,5x6-0B-CAQ.json,14,ET_LRx4_RCx2_SH_SSx2_SZx2_UTx2_VL,"{""ET"": 1, ""LR"": 4, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 2, ""UT"": 2, ""VL"": 1}",,,
5x6,5x6-0B-CCP,CCP,0B,1,single,1,14,5x6-0B-CCP.json,14,ET_LRx4_RCx4_SH_SSx2_SZ_UT_VL,"{""ET"": 1, ""LR"": 4, ""RC"": 4, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 1, ""VL"": 1}",,,
5x6,5x6-0B-CDZ,CDZ,0B,1,single,1,14,5x6-0B-CDZ.json,14,ET_LRx4_QS_RC_SH_SSx2_SZx3_UT_VL,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 3, ""UT"": 1, ""VL"": 1}",,,
5x6,5x6-0B-CFC,CFC,0B,1,single,1,14,5x6-0B-CFC.json,14,ET_LRx4_QS_RCx3_SH_SS_UT_VLx3,"{""ET"": 1, ""LR"": 4, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 3}",,,
5x6,5x6-0B-CGD,CGD,0B,1,single,1,14,5x6-0B-CGD.json,14,ET_LRx4_QSx2_RCx3_SH_SSx2_UTx2,"{""ET"": 1, ""LR"": 4, ""QS"": 2, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""UT"": 2}",,,
5x6,5x6-0B-CHN,CHN,0B,1,single,1,14,5x6-0B-CHN.json,14,ET_LRx4_QC_RC_SH_SSx3_SZx2_UTx2,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 3, ""SZ"": 2, ""UT"": 2}",,,
5x6,5x6-0B-CIW,CIW,0B,1,single,1,14,5x6-0B-CIW.json,14,ET_LRx4_QC_RCx3_SH_SSx2_SZ_VLx2,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""VL"": 2}",,,
5x6,5x6-0B-CJH,CJH,0B,1,single,1,14,5x6-0B-CJH.json,14,ET_LRx4_QC_RCx4_SH_SS_SZ_UTx2,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 2}",,,
5x6,5x6-0B-CKA,CKA,0B,1,single,1,14,5x6-0B-CKA.json,14,ET_LRx4_QC_QS_RC_SH_SS_UTx3_VLx2,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 3, ""VL"": 2}",,,
5x6,5x6-0B-CKP,CKP,0B,1,single,1,14,5x6-0B-CKP.json,14,ET_LRx4_QC_QS_RC_SH_SSx2_SZx2_UTx2,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 2, ""UT"": 2}",,,
5x6,5x6-0B-CLT,CLT,0B,1,single,1,14,5x6-0B-CLT.json,14,ET_LRx4_QC_QSx2_RC_SH_SS_UTx3_VL,"{""ET"": 1, ""LR"": 4, ""QC"": 1, ""QS"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 3, ""VL"": 1}",,,
5x6,5x6-0A-ABK,ABK,0A,1,single,1,13,5x6-0A-ABK.json,13,DBx2_ET_HL_LLx2_RCx2_SH_UTx6,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LL"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-AGA,AGA,0A,1,single,1,13,5x6-0A-AGA.json,13,ET_LCx2_LL_LRx3_RCx2_SH_UTx4_VL,"{""ET"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 3, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-AGR,AGR,0A,1,single,1,13,5x6-0A-AGR.json,13,DB_ET_HLx4_LC_LL_RCx2_SH_UTx4,"{""DB"": 1, ""ET"": 1, ""HL"": 4, ""LC"": 1, ""LL"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 4}",,,
5x6,5x6-0A-AJA,AJA,0A,1,single,1,13,5x6-0A-AJA.json,13,ET_HL_LC_LL_LR_RCx2_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-ALK,ALK,0A,1,single,1,13,5x6-0A-ALK.json,13,DB_ET_HLx2_LC_LLx2_RC_SH_UTx6,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-ANN,ANN,0A,1,single,1,13,5x6-0A-ANN.json,13,DB_ET_HLx2_LC_LL_LR_RC_SH_UTx6,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-AOP,AOP,0A,1,single,1,13,5x6-0A-AOP.json,13,DB_ET_HL_LCx3_LRx2_RC_SH_UTx4_VL,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 3, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-APF,APF,0A,1,single,1,13,5x6-0A-APF.json,13,DB_ET_HL_LC_LL_LRx2_RC_SH_UTx6,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-APO,APO,0A,1,single,1,13,5x6-0A-APO.json,13,ET_HL_LCx3_LLx3_LR_RC_SH_UTx4,"{""ET"": 1, ""HL"": 1, ""LC"": 3, ""LL"": 3, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4}",,,
5x6,5x6-0A-AQQ,AQQ,0A,1,single,1,13,5x6-0A-AQQ.json,13,DB_ET_HLx2_LCx2_LL_RC_SH_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 2, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}",,,
5x6,5x6-0A-ARC,ARC,0A,1,single,1,13,5x6-0A-ARC.json,13,DB_ET_HL_LCx2_LLx2_RC_SH_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 2, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}",,,
5x6,5x6-0A-ARW,ARW,0A,1,single,1,13,5x6-0A-ARW.json,13,ET_HLx2_LCx2_LLx2_RC_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 2, ""LC"": 2, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}",,,
5x6,5x6-0A-ASH,ASH,0A,1,single,1,13,5x6-0A-ASH.json,13,ET_HL_LCx2_LL_LR_RC_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-AUP,AUP,0A,1,single,1,13,5x6-0A-AUP.json,13,DB_ET_HLx2_LC_LLx2_RC_SH_UTx4_VLx2,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LC"": 1, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}",,,
5x6,5x6-0A-AVY,AVY,0A,1,single,1,13,5x6-0A-AVY.json,13,ET_HLx3_LC_LRx3_RC_SH_UTx4_VL,"{""ET"": 1, ""HL"": 3, ""LC"": 1, ""LR"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-AYQ,AYQ,0A,1,single,1,13,5x6-0A-AYQ.json,13,DBx2_ET_HLx2_LRx3_RC_SH_UTx4_VL,"{""DB"": 2, ""ET"": 1, ""HL"": 2, ""LR"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 1}",,,
5x6,5x6-0A-AYX,AYX,0A,1,single,1,13,5x6-0A-AYX.json,13,DBx2_ET_HL_LL_LR_RC_SH_UTx4_VLx3,"{""DB"": 2, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-AYY,AYY,0A,1,single,1,13,5x6-0A-AYY.json,13,DB_ET_HLx2_LLx2_LR_RC_SH_UTx6,"{""DB"": 1, ""ET"": 1, ""HL"": 2, ""LL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 6}",,,
5x6,5x6-0A-BCN,BCN,0A,1,single,1,13,5x6-0A-BCN.json,13,ET_HLx2_LRx4_RC_SH_UTx4_VLx2,"{""ET"": 1, ""HL"": 2, ""LR"": 4, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 2}",,,
5x6,5x6-0A-BCO,BCO,0A,1,single,1,13,5x6-0A-BCO.json,13,ET_HLx2_LLx2_LR_RC_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 2, ""LL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-BCP,BCP,0A,1,single,1,13,5x6-0A-BCP.json,13,ET_HLx2_LL_LRx2_RC_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 2, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
5x6,5x6-0A-BDF,BDF,0A,1,single,1,13,5x6-0A-BDF.json,13,ET_HL_LLx2_LRx2_RC_SH_UTx4_VLx3,"{""ET"": 1, ""HL"": 1, ""LL"": 2, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 3}",,,
